freshdesk_ticket_id,frappe_ticket_id
22286570,24133
22286571,24149
22286572,24166
22286573,24184
22286574,24202
22286575,24220
22286576,24234
22286577,24253
22286578,24270
22286579,24286
22286580,24299
22286581,24316
22286582,24328
22286583,24347
22286584,24368
22286585,24383
22286586,24396
22286587,24414
22286588,24434
22286589,24449
22286590,24465
22286591,24480
22286592,24497
22286593,24520
22286594,24536
22286595,24555
22286596,24573
22286597,24589
22286598,24609
22286599,24627
22286600,24649
22286601,24669
22286602,24683
22286603,24706
22286604,24725
22286605,24741
22286606,24758
22286607,24776
22286608,24791
22286609,24813
22286610,24831
22286611,24851
22286612,24868
22286613,24888
22286614,24903
22286615,24919
22286616,24936
22286617,24951
22286618,24969
22286619,24988
22286620,25009
22286621,25025
22286622,25042
22286623,25061
22286624,25079
22286625,25096
22286626,25114
22286627,25129
22286628,25144
22286629,25162
22286630,25177
22286631,25193
22286632,25212
22286633,25228
22286634,25249
22286635,25266
22286636,25284
22286637,25304
22286638,25325
22286639,25342
22286640,25360
22286641,25373
22286642,25392
22286643,25407
22286644,25424
22286645,25439
22286646,25456
22286647,25473
22286648,25490
22286649,25506
22286650,25519
22286651,25531
22286652,25548
22286653,25560
22286654,25574
22286655,25586
22286656,25613
22286657,25631
22286658,25651
22286659,25667
22286660,25685
22286661,25699
22286662,25716
22286663,25726
22286664,25737
22286665,25755
22286666,25767
22286667,25775
22286668,25784
22286669,25793
22286670,25804
22286671,25815
22286672,25825
22286673,25835
22286674,25845
22286675,25853
22286676,25863
22286677,25875
22286678,25882
22286679,25891
22286680,25900
22286681,25911
22286682,25922
22286683,25933
22286684,25944
22286685,25954
22286686,25968
22286687,25979
22286688,25990
22286689,26002
22286690,26012
22286691,26025
22286692,26034
22286693,26045
22286694,26055
22286695,26067
22286696,26078
22286697,26092
22286698,26102
22286699,26112
22286700,26124
22286701,26132
22286702,26142
22286703,26156
22286704,26166
22286705,26176
22286706,26188
22286707,26198
22286708,26207
22286709,26216
22286710,26222
22286711,26235
22286712,26245
22286713,26253
22286714,26262
22286715,26276
22286716,26285
22286717,26292
22286718,26302
22286719,26312
22286720,26321
22286721,26332
22286722,26340
22286723,26352
22286724,26362
22286725,26373
22286726,26383
22286727,26394
22286728,26405
22286729,26414
22286730,26425
22286731,26434
22286732,26444
22286733,26454
22286734,26464
22286735,26473
22286736,26483
22286737,26493
22286738,26503
22286739,26511
22286740,26519
22286741,26527
22286742,26538
22286743,26547
22286744,26556
22286745,26563
22286746,26576
22286747,26582
22286748,26591
22286749,26599
22286750,26607
22286751,26615
22286752,26624
22286753,26631
22286754,26641
22286755,26647
22286756,26659
22286757,26666
22286758,26674
22286759,26680
22286760,26687
22286761,26699
22286762,26703
22286763,26713
22286764,26718
22286765,26726
22286766,26732
22286767,26740
22286768,26749
22286769,26760
22286770,26768
22286771,26777
22286772,26785
22286773,26793
22286774,26801
22286775,26808
22286776,26816
22286777,26823
22286778,26832
22286779,26839
22286780,26846
22286781,26854
22286782,26862
22286783,26870
22286784,26875
22286785,26883
22286786,26890
22286787,26898
22286788,26906
22286789,26914
22286790,26922
22286791,26930
22286792,26938
22286793,26952
22286794,26961
22286795,26968
22286796,26976
22286797,26983
22286798,26991
22286799,27000
22286801,27013
22286802,27022
22286803,27027
22286804,27035
22286805,27043
22286806,27054
22286807,27060
22286808,27069
22286809,27077
22286810,27085
22286811,27092
22286812,27099
22286813,27109
22286814,27118
22286815,27125
22286816,27133
22286817,27140
22286818,27149
22286819,27158
22286820,27166
22286821,27174
22286822,27183
22286823,27191
22286824,27197
22286825,27208
22286826,27215
22286827,27223
22286828,27226
22286829,27234
22286830,27244
22286831,27249
22286832,27257
22286833,27267
22286834,27274
22286835,27283
22286836,27290
22286837,27298
22286838,27305
22286839,27316
22286840,27324
22286841,27333
22286842,27340
22286843,27348
22286844,27357
22286845,27365
22286846,27373
22286847,27380
22286848,27388
22286849,27397
22286850,27404
22286851,27410
22286852,27418
22286853,27426
22286854,27433
22286855,27442
22286856,27451
22286857,27458
22286858,27466
22286859,27474
22286860,27483
22286861,27490
22286862,27496
22286863,27504
22286864,27510
22286865,27516
22286866,27522
22286867,27527
22286868,27532
22286869,27534
